,country,year,type,TN,TP,accuracy
3590,IS,2017,LR - Youden's J,1.0,0.0,0.9334916864608076
3595,IS,2017,LR - Youden's J,1.0,0.0,0.9334916864608076
3594,IS,2017,NB,0.9414758269720102,0.10714285714285714,0.38954869358669836
3599,IS,2017,NB,0.9414758269720102,0.10714285714285714,0.38954869358669836
3602,IS,2018,DT,0.6673819742489271,0.6153846153846154,0.6633663366336634
3607,IS,2018,DT,0.6673819742489271,0.6153846153846154,0.6633663366336634
3603,IS,2018,LDA,0.6673819742489271,0.6153846153846154,0.6633663366336634
3608,IS,2018,LDA,0.6673819742489271,0.6153846153846154,0.6633663366336634
3601,IS,2018,LR,0.7317596566523605,0.5641025641025641,0.7188118811881188
3606,IS,2018,LR,0.7317596566523605,0.5641025641025641,0.7188118811881188
3600,IS,2018,LR - Youden's J,0.7953890489913544,0.4810126582278481,0.7188118811881188
3605,IS,2018,LR - Youden's J,0.7953890489913544,0.4810126582278481,0.7188118811881188
3604,IS,2018,NB,0.6673819742489271,0.6153846153846154,0.3940594059405941
3609,IS,2018,NB,0.6673819742489271,0.6153846153846154,0.3940594059405941
3612,IS,2019,DT,0.6323851203501094,0.5,0.6252587991718427
3617,IS,2019,DT,0.6323851203501094,0.5,0.6252587991718427
3613,IS,2019,LDA,0.5908096280087527,0.5,0.5859213250517599
3618,IS,2019,LDA,0.5908096280087527,0.5,0.5859213250517599
3611,IS,2019,LR,0.6433260393873085,0.46153846153846156,0.6335403726708074
3616,IS,2019,LR,0.6433260393873085,0.46153846153846156,0.6335403726708074
3610,IS,2019,LR - Youden's J,0.7714285714285715,0.6130952380952381,0.6335403726708074
3615,IS,2019,LR - Youden's J,0.7714285714285715,0.6130952380952381,0.6335403726708074
3614,IS,2019,NB,0.5908096280087527,0.5,0.3581780538302277
3619,IS,2019,NB,0.5908096280087527,0.5,0.3581780538302277
3622,IT,1998,DT,0.8382392654604375,0.19384615384615383,0.7862462760675273
3627,IT,1998,DT,0.8382392654604375,0.19384615384615383,0.7862462760675273
3623,IT,1998,LDA,0.579530110721037,0.48307692307692307,0.5717477656405164
3628,IT,1998,LDA,0.579530110721037,0.48307692307692307,0.5717477656405164
3621,IT,1998,LR,0.579530110721037,0.48307692307692307,0.5717477656405164
3626,IT,1998,LR,0.579530110721037,0.48307692307692307,0.5717477656405164
3620,IT,1998,LR - Youden's J,0.6786682152535811,0.611764705882353,0.5717477656405164
3625,IT,1998,LR - Youden's J,0.6786682152535811,0.611764705882353,0.5717477656405164
3624,IT,1998,NB,0.579530110721037,0.48307692307692307,0.32894736842105265
3629,IT,1998,NB,0.579530110721037,0.48307692307692307,0.32894736842105265
3632,IT,1999,DT,1.0,0.0,0.9053567139082392
3637,IT,1999,DT,1.0,0.0,0.9053567139082392
3633,IT,1999,LDA,0.6646325285221544,0.33248730964467005,0.6331972135479221
3638,IT,1999,LDA,0.6646325285221544,0.33248730964467005,0.6331972135479221
3631,IT,1999,LR,1.0,0.0,0.9053567139082392
3636,IT,1999,LR,1.0,0.0,0.9053567139082392
3630,IT,1999,LR - Youden's J,1.0,0.0,0.9053567139082392
3635,IT,1999,LR - Youden's J,1.0,0.0,0.9053567139082392
3634,IT,1999,NB,0.6646325285221544,0.33248730964467005,0.35719433101128995
3639,IT,1999,NB,0.6646325285221544,0.33248730964467005,0.35719433101128995
3642,IT,2000,DT,0.8462753356146354,0.18082191780821918,0.7879442843419788
3647,IT,2000,DT,0.8462753356146354,0.18082191780821918,0.7879442843419788
3643,IT,2000,LDA,0.8462753356146354,0.18082191780821918,0.7879442843419788
3648,IT,2000,LDA,0.8462753356146354,0.18082191780821918,0.7879442843419788
3641,IT,2000,LR,0.8462753356146354,0.18082191780821918,0.7879442843419788
3646,IT,2000,LR,0.8462753356146354,0.18082191780821918,0.7879442843419788
3640,IT,2000,LR - Youden's J,0.8936245156745333,0.26264150943396225,0.7879442843419788
3645,IT,2000,LR - Youden's J,0.8936245156745333,0.26264150943396225,0.7879442843419788
3644,IT,2000,NB,0.8462753356146354,0.18082191780821918,0.36983669548511044
3649,IT,2000,NB,0.8462753356146354,0.18082191780821918,0.36983669548511044
3652,IT,2001,DT,0.7920184190330007,0.3090909090909091,0.7487191429902189
3657,IT,2001,DT,0.7920184190330007,0.3090909090909091,0.7487191429902189
3653,IT,2001,LDA,0.9158352519826043,0.17402597402597403,0.8493246390312064
3658,IT,2001,LDA,0.9158352519826043,0.17402597402597403,0.8493246390312064
3651,IT,2001,LR,0.9158352519826043,0.17402597402597403,0.8493246390312064
3656,IT,2001,LR,0.9158352519826043,0.17402597402597403,0.8493246390312064
3650,IT,2001,LR - Youden's J,0.932712215320911,0.14398280802292263,0.8493246390312064
3655,IT,2001,LR - Youden's J,0.932712215320911,0.14398280802292263,0.8493246390312064
3654,IT,2001,NB,0.9158352519826043,0.17402597402597403,0.3490917559385189
3659,IT,2001,NB,0.9158352519826043,0.17402597402597403,0.3490917559385189
3662,IT,2002,DT,0.9562955254942768,0.1196808510638298,0.8817535545023697
3667,IT,2002,DT,0.9562955254942768,0.1196808510638298,0.8817535545023697
3663,IT,2002,LDA,0.8480749219562955,0.17819148936170212,0.7883886255924171
3668,IT,2002,LDA,0.8480749219562955,0.17819148936170212,0.7883886255924171
3661,IT,2002,LR,1.0,0.0,0.9109004739336493
3666,IT,2002,LR,1.0,0.0,0.9109004739336493
3660,IT,2002,LR - Youden's J,1.0,0.0,0.9109004739336493
3665,IT,2002,LR - Youden's J,1.0,0.0,0.9109004739336493
3664,IT,2002,NB,0.8480749219562955,0.17819148936170212,0.36018957345971564
3669,IT,2002,NB,0.8480749219562955,0.17819148936170212,0.36018957345971564
3672,IT,2003,DT,0.7940871369294605,0.32967032967032966,0.7540284360189573
3677,IT,2003,DT,0.7940871369294605,0.32967032967032966,0.7540284360189573
3673,IT,2003,LDA,0.7549273858921162,0.38186813186813184,0.7227488151658767
3678,IT,2003,LDA,0.7549273858921162,0.38186813186813184,0.7227488151658767
3671,IT,2003,LR,0.9149377593360996,0.18956043956043955,0.8523696682464454
3676,IT,2003,LR,0.9149377593360996,0.18956043956043955,0.8523696682464454
3670,IT,2003,LR - Youden's J,0.9332630839480155,0.15076474872541878,0.8523696682464454
3675,IT,2003,LR - Youden's J,0.9332630839480155,0.15076474872541878,0.8523696682464454
3674,IT,2003,NB,0.7549273858921162,0.38186813186813184,0.36066350710900474
3679,IT,2003,NB,0.7549273858921162,0.38186813186813184,0.36066350710900474
3682,IT,2004,DT,0.8263910003040438,0.1564102564102564,0.7553683066050557
3687,IT,2004,DT,0.8263910003040438,0.1564102564102564,0.7553683066050557
3683,IT,2004,LDA,1.0,0.0,0.8939929328621908
3688,IT,2004,LDA,1.0,0.0,0.8939929328621908
3681,IT,2004,LR,1.0,0.0,0.8939929328621908
3686,IT,2004,LR,1.0,0.0,0.8939929328621908
3680,IT,2004,LR - Youden's J,1.0,0.0,0.8939929328621908
3685,IT,2004,LR - Youden's J,1.0,0.0,0.8939929328621908
3684,IT,2004,NB,1.0,0.0,0.38515901060070673
3689,IT,2004,NB,1.0,0.0,0.38515901060070673
3692,IT,2005,DT,1.0,0.0,0.8944930184001044
3697,IT,2005,DT,1.0,0.0,0.8944930184001044
3693,IT,2005,LDA,1.0,0.0,0.8944930184001044
3698,IT,2005,LDA,1.0,0.0,0.8944930184001044
3691,IT,2005,LR,1.0,0.0,0.8944930184001044
3696,IT,2005,LR,1.0,0.0,0.8944930184001044
3690,IT,2005,LR - Youden's J,1.0,0.0,0.8944930184001044
3695,IT,2005,LR - Youden's J,1.0,0.0,0.8944930184001044
3694,IT,2005,NB,1.0,0.0,0.3880986558788986
3699,IT,2005,NB,1.0,0.0,0.3880986558788986
3702,IT,2006,DT,1.0,0.0,0.8860921789594439
3707,IT,2006,DT,1.0,0.0,0.8860921789594439
3703,IT,2006,LDA,1.0,0.0,0.8860921789594439
3708,IT,2006,LDA,1.0,0.0,0.8860921789594439
3701,IT,2006,LR,1.0,0.0,0.8860921789594439
3706,IT,2006,LR,1.0,0.0,0.8860921789594439
3700,IT,2006,LR - Youden's J,1.0,0.0,0.8860921789594439
3705,IT,2006,LR - Youden's J,1.0,0.0,0.8860921789594439
3704,IT,2006,NB,1.0,0.0,0.40184897766380995
3709,IT,2006,NB,1.0,0.0,0.40184897766380995
3712,IT,2007,DT,1.0,0.0,0.878523904245833
3717,IT,2007,DT,1.0,0.0,0.878523904245833
3713,IT,2007,LDA,1.0,0.0,0.878523904245833
3718,IT,2007,LDA,1.0,0.0,0.878523904245833
3711,IT,2007,LR,1.0,0.0,0.878523904245833
3716,IT,2007,LR,1.0,0.0,0.878523904245833
3710,IT,2007,LR - Youden's J,1.0,0.0,0.878523904245833
3715,IT,2007,LR - Youden's J,1.0,0.0,0.878523904245833
3714,IT,2007,NB,1.0,0.0,0.4108649427258385
3719,IT,2007,NB,1.0,0.0,0.4108649427258385
3722,IT,2008,DT,1.0,0.0,0.8814291592374159
3727,IT,2008,DT,1.0,0.0,0.8814291592374159
3723,IT,2008,LDA,1.0,0.0,0.8814291592374159
3728,IT,2008,LDA,1.0,0.0,0.8814291592374159
3721,IT,2008,LR,1.0,0.0,0.8814291592374159
3726,IT,2008,LR,1.0,0.0,0.8814291592374159
3720,IT,2008,LR - Youden's J,1.0,0.0,0.8814291592374159
3725,IT,2008,LR - Youden's J,1.0,0.0,0.8814291592374159
3724,IT,2008,NB,1.0,0.0,0.4176381840625429
3729,IT,2008,NB,1.0,0.0,0.4176381840625429
3732,IT,2009,DT,1.0,0.0,0.8823738198338894
3737,IT,2009,DT,1.0,0.0,0.8823738198338894
3733,IT,2009,LDA,1.0,0.0,0.8823738198338894
3738,IT,2009,LDA,1.0,0.0,0.8823738198338894
3731,IT,2009,LR,1.0,0.0,0.8823738198338894
3736,IT,2009,LR,1.0,0.0,0.8823738198338894
3730,IT,2009,LR - Youden's J,1.0,0.0,0.8823738198338894
3735,IT,2009,LR - Youden's J,1.0,0.0,0.8823738198338894
3734,IT,2009,NB,1.0,0.0,0.42365301341662526
3739,IT,2009,NB,1.0,0.0,0.42365301341662526
3742,IT,2010,DT,1.0,0.0,0.8858497447118892
3747,IT,2010,DT,1.0,0.0,0.8858497447118892
3743,IT,2010,LDA,1.0,0.0,0.8858497447118892
3748,IT,2010,LDA,1.0,0.0,0.8858497447118892
3741,IT,2010,LR,1.0,0.0,0.8858497447118892
3746,IT,2010,LR,1.0,0.0,0.8858497447118892
3740,IT,2010,LR - Youden's J,1.0,0.0,0.8858497447118892
3745,IT,2010,LR - Youden's J,1.0,0.0,0.8858497447118892
3744,IT,2010,NB,1.0,0.0,0.4336980306345733
3749,IT,2010,NB,1.0,0.0,0.4336980306345733
3752,IT,2011,DT,1.0,0.0,0.8820191599115697
3757,IT,2011,DT,1.0,0.0,0.8820191599115697
3753,IT,2011,LDA,1.0,0.0,0.8820191599115697
3758,IT,2011,LDA,1.0,0.0,0.8820191599115697
3751,IT,2011,LR,1.0,0.0,0.8820191599115697
3756,IT,2011,LR,1.0,0.0,0.8820191599115697
3750,IT,2011,LR - Youden's J,1.0,0.0,0.8820191599115697
3755,IT,2011,LR - Youden's J,1.0,0.0,0.8820191599115697
3754,IT,2011,NB,1.0,0.0,0.4372144436256448
3759,IT,2011,NB,1.0,0.0,0.4372144436256448
3762,IT,2012,DT,1.0,0.0,0.875475054580739
3767,IT,2012,DT,1.0,0.0,0.875475054580739
3763,IT,2012,LDA,1.0,0.0,0.875475054580739
3768,IT,2012,LDA,1.0,0.0,0.875475054580739
3761,IT,2012,LR,1.0,0.0,0.875475054580739
3766,IT,2012,LR,1.0,0.0,0.875475054580739
3760,IT,2012,LR - Youden's J,1.0,0.0,0.875475054580739
3765,IT,2012,LR - Youden's J,1.0,0.0,0.875475054580739
3764,IT,2012,NB,1.0,0.0,0.4439233443842484
3769,IT,2012,NB,1.0,0.0,0.4439233443842484
3772,IT,2013,DT,1.0,0.0,0.8812890496547189
3777,IT,2013,DT,1.0,0.0,0.8812890496547189
3773,IT,2013,LDA,1.0,0.0,0.8812890496547189
3778,IT,2013,LDA,1.0,0.0,0.8812890496547189
3771,IT,2013,LR,1.0,0.0,0.8812890496547189
3776,IT,2013,LR,1.0,0.0,0.8812890496547189
3770,IT,2013,LR - Youden's J,1.0,0.0,0.8812890496547189
3775,IT,2013,LR - Youden's J,1.0,0.0,0.8812890496547189
3774,IT,2013,NB,1.0,0.0,0.4625123314699112
3779,IT,2013,NB,1.0,0.0,0.4625123314699112
3782,IT,2014,DT,1.0,0.0,0.8734662576687117
3787,IT,2014,DT,1.0,0.0,0.8734662576687117
3783,IT,2014,LDA,1.0,0.0,0.8734662576687117
3788,IT,2014,LDA,1.0,0.0,0.8734662576687117
3781,IT,2014,LR,1.0,0.0,0.8734662576687117
3786,IT,2014,LR,1.0,0.0,0.8734662576687117
3780,IT,2014,LR - Youden's J,1.0,0.0,0.8734662576687117
3785,IT,2014,LR - Youden's J,1.0,0.0,0.8734662576687117
3784,IT,2014,NB,1.0,0.0,0.48355487389229723
3789,IT,2014,NB,1.0,0.0,0.48355487389229723
3792,IT,2015,DT,1.0,0.0,0.865544775478664
3797,IT,2015,DT,1.0,0.0,0.865544775478664
3793,IT,2015,LDA,1.0,0.0,0.865544775478664
3798,IT,2015,LDA,1.0,0.0,0.865544775478664
3791,IT,2015,LR,1.0,0.0,0.865544775478664
3796,IT,2015,LR,1.0,0.0,0.865544775478664
3790,IT,2015,LR - Youden's J,1.0,0.0,0.865544775478664
3795,IT,2015,LR - Youden's J,1.0,0.0,0.865544775478664
3794,IT,2015,NB,1.0,0.0,0.47874989267622564
3799,IT,2015,NB,1.0,0.0,0.47874989267622564
3802,IT,2016,DT,1.0,0.0,0.8599527930763179
3807,IT,2016,DT,1.0,0.0,0.8599527930763179
3803,IT,2016,LDA,1.0,0.0,0.8599527930763179
3808,IT,2016,LDA,1.0,0.0,0.8599527930763179
3801,IT,2016,LR,1.0,0.0,0.8599527930763179
3806,IT,2016,LR,1.0,0.0,0.8599527930763179
3800,IT,2016,LR - Youden's J,1.0,0.0,0.8599527930763179
3805,IT,2016,LR - Youden's J,1.0,0.0,0.8599527930763179
3804,IT,2016,NB,1.0,0.0,0.47958737651892647
3809,IT,2016,NB,1.0,0.0,0.47958737651892647
3812,IT,2017,DT,1.0,0.0,0.849530330963041
3817,IT,2017,DT,1.0,0.0,0.849530330963041
3813,IT,2017,LDA,1.0,0.0,0.849530330963041
3818,IT,2017,LDA,1.0,0.0,0.849530330963041
3811,IT,2017,LR,1.0,0.0,0.849530330963041
3816,IT,2017,LR,1.0,0.0,0.849530330963041
3810,IT,2017,LR - Youden's J,1.0,0.0,0.849530330963041
3815,IT,2017,LR - Youden's J,1.0,0.0,0.849530330963041
3814,IT,2017,NB,1.0,0.0,0.4992537968571679
3819,IT,2017,NB,1.0,0.0,0.4992537968571679
3822,IT,2018,DT,1.0,0.0,0.8328430061513774
3827,IT,2018,DT,1.0,0.0,0.8328430061513774
3823,IT,2018,LDA,1.0,0.0,0.8328430061513774
3828,IT,2018,LDA,1.0,0.0,0.8328430061513774
3821,IT,2018,LR,1.0,0.0,0.8328430061513774
3826,IT,2018,LR,1.0,0.0,0.8328430061513774
3820,IT,2018,LR - Youden's J,1.0,0.0,0.8328430061513774
3825,IT,2018,LR - Youden's J,1.0,0.0,0.8328430061513774
3824,IT,2018,NB,1.0,0.0,0.5057502005883926
3829,IT,2018,NB,1.0,0.0,0.5057502005883926
3832,IT,2019,DT,1.0,0.0,0.8379863112391931
3837,IT,2019,DT,1.0,0.0,0.8379863112391931
3833,IT,2019,LDA,1.0,0.0,0.8379863112391931
3838,IT,2019,LDA,1.0,0.0,0.8379863112391931
3831,IT,2019,LR,1.0,0.0,0.8379863112391931
3836,IT,2019,LR,1.0,0.0,0.8379863112391931
3830,IT,2019,LR - Youden's J,1.0,0.0,0.8379863112391931
3835,IT,2019,LR - Youden's J,1.0,0.0,0.8379863112391931
3834,IT,2019,NB,1.0,0.0,0.5068443804034583
3839,IT,2019,NB,1.0,0.0,0.5068443804034583
3842,LT,1998,DT,0.539906103286385,0.8571428571428571,0.5594713656387665
3847,LT,1998,DT,0.539906103286385,0.8571428571428571,0.5594713656387665
3843,LT,1998,LDA,0.5352112676056338,0.9285714285714286,0.5594713656387665
3848,LT,1998,LDA,0.5352112676056338,0.9285714285714286,0.5594713656387665
3841,LT,1998,LR,0.6572769953051644,0.5714285714285714,0.6519823788546255
3846,LT,1998,LR,0.6572769953051644,0.5714285714285714,0.6519823788546255
3840,LT,1998,LR - Youden's J,0.7659574468085106,0.5581395348837209,0.6519823788546255
3845,LT,1998,LR - Youden's J,0.7659574468085106,0.5581395348837209,0.6519823788546255
3844,LT,1998,NB,0.5352112676056338,0.9285714285714286,0.34801762114537443
3849,LT,1998,NB,0.5352112676056338,0.9285714285714286,0.34801762114537443
3852,LT,1999,DT,1.0,0.0,0.9450980392156862
3857,LT,1999,DT,1.0,0.0,0.9450980392156862
3853,LT,1999,LDA,1.0,0.0,0.9450980392156862
3858,LT,1999,LDA,1.0,0.0,0.9450980392156862
3851,LT,1999,LR,1.0,0.0,0.9450980392156862
3856,LT,1999,LR,1.0,0.0,0.9450980392156862
3850,LT,1999,LR - Youden's J,1.0,0.0,0.9450980392156862
3855,LT,1999,LR - Youden's J,1.0,0.0,0.9450980392156862
3854,LT,1999,NB,1.0,0.0,0.34509803921568627
3859,LT,1999,NB,1.0,0.0,0.34509803921568627
3862,LT,2000,DT,0.7076271186440678,0.6666666666666666,0.7061224489795919
3867,LT,2000,DT,0.7076271186440678,0.6666666666666666,0.7061224489795919
3863,LT,2000,LDA,0.6991525423728814,0.6666666666666666,0.6979591836734694
3868,LT,2000,LDA,0.6991525423728814,0.6666666666666666,0.6979591836734694
3861,LT,2000,LR,0.6991525423728814,0.6666666666666666,0.6979591836734694
3866,LT,2000,LR,0.6991525423728814,0.6666666666666666,0.6979591836734694
3860,LT,2000,LR - Youden's J,0.79375,0.5176470588235295,0.6979591836734694
3865,LT,2000,LR - Youden's J,0.79375,0.5176470588235295,0.6979591836734694
3864,LT,2000,NB,0.6991525423728814,0.6666666666666666,0.3020408163265306
3869,LT,2000,NB,0.6991525423728814,0.6666666666666666,0.3020408163265306
3872,LT,2001,DT,0.883177570093458,0.2222222222222222,0.8318965517241379
3877,LT,2001,DT,0.883177570093458,0.2222222222222222,0.8318965517241379
3873,LT,2001,LDA,0.7663551401869159,0.2777777777777778,0.728448275862069
3878,LT,2001,LDA,0.7663551401869159,0.2777777777777778,0.728448275862069
3871,LT,2001,LR,0.883177570093458,0.2222222222222222,0.8318965517241379
3876,LT,2001,LR,0.883177570093458,0.2222222222222222,0.8318965517241379
3870,LT,2001,LR - Youden's J,0.9490445859872612,0.28,0.8318965517241379
3875,LT,2001,LR - Youden's J,0.9490445859872612,0.28,0.8318965517241379
3874,LT,2001,NB,0.7663551401869159,0.2777777777777778,0.34913793103448276
3879,LT,2001,NB,0.7663551401869159,0.2777777777777778,0.34913793103448276
3882,LT,2002,DT,0.72,0.12,0.6738461538461539
3887,LT,2002,DT,0.72,0.12,0.6738461538461539
3883,LT,2002,LDA,0.72,0.12,0.6738461538461539
3888,LT,2002,LDA,0.72,0.12,0.6738461538461539
3881,LT,2002,LR,0.72,0.12,0.6738461538461539
3886,LT,2002,LR,0.72,0.12,0.6738461538461539
3880,LT,2002,LR - Youden's J,0.8545454545454545,0.5238095238095238,0.6738461538461539
3885,LT,2002,LR - Youden's J,0.8545454545454545,0.5238095238095238,0.6738461538461539
3884,LT,2002,NB,0.72,0.12,0.3353846153846154
3889,LT,2002,NB,0.72,0.12,0.3353846153846154
3892,LT,2003,DT,0.8282828282828283,0.15625,0.7629179331306991
3897,LT,2003,DT,0.8282828282828283,0.15625,0.7629179331306991
3893,LT,2003,LDA,0.734006734006734,0.21875,0.6838905775075987
3898,LT,2003,LDA,0.734006734006734,0.21875,0.6838905775075987
3891,LT,2003,LR,0.8282828282828283,0.15625,0.7629179331306991
3896,LT,2003,LR,0.8282828282828283,0.15625,0.7629179331306991
3890,LT,2003,LR - Youden's J,0.9090909090909091,0.3302752293577982,0.7629179331306991
3895,LT,2003,LR - Youden's J,0.9090909090909091,0.3302752293577982,0.7629179331306991
3894,LT,2003,NB,0.734006734006734,0.21875,0.3951367781155015
3899,LT,2003,NB,0.734006734006734,0.21875,0.3951367781155015
3902,LT,2004,DT,0.90625,0.125,0.8651315789473685
3907,LT,2004,DT,0.90625,0.125,0.8651315789473685
3903,LT,2004,LDA,0.7708333333333334,0.125,0.7368421052631579
3908,LT,2004,LDA,0.7708333333333334,0.125,0.7368421052631579
3901,LT,2004,LR,0.7708333333333334,0.125,0.7368421052631579
3906,LT,2004,LR,0.7708333333333334,0.125,0.7368421052631579
3900,LT,2004,LR - Youden's J,0.8721461187214612,0.47058823529411764,0.7368421052631579
3905,LT,2004,LR - Youden's J,0.8721461187214612,0.47058823529411764,0.7368421052631579
3904,LT,2004,NB,0.7708333333333334,0.125,0.35855263157894735
3909,LT,2004,NB,0.7708333333333334,0.125,0.35855263157894735
3912,LT,2005,DT,0.7543171114599686,0.18840579710144928,0.7252419955323902
3917,LT,2005,DT,0.7543171114599686,0.18840579710144928,0.7252419955323902
3913,LT,2005,LDA,0.7543171114599686,0.18840579710144928,0.7252419955323902
3918,LT,2005,LDA,0.7543171114599686,0.18840579710144928,0.7252419955323902
3911,LT,2005,LR,0.7543171114599686,0.18840579710144928,0.7252419955323902
3916,LT,2005,LR,0.7543171114599686,0.18840579710144928,0.7252419955323902
3910,LT,2005,LR - Youden's J,0.8681434599156118,0.5088607594936709,0.7252419955323902
3915,LT,2005,LR - Youden's J,0.8681434599156118,0.5088607594936709,0.7252419955323902
3914,LT,2005,NB,0.7543171114599686,0.18840579710144928,0.37006701414743115
3919,LT,2005,NB,0.7543171114599686,0.18840579710144928,0.37006701414743115
3922,LT,2006,DT,0.7593360995850622,0.19148936170212766,0.7380191693290735
3927,LT,2006,DT,0.7593360995850622,0.19148936170212766,0.7380191693290735
3923,LT,2006,LDA,0.7593360995850622,0.19148936170212766,0.7380191693290735
3928,LT,2006,LDA,0.7593360995850622,0.19148936170212766,0.7380191693290735
3921,LT,2006,LR,0.7593360995850622,0.19148936170212766,0.7380191693290735
3926,LT,2006,LR,0.7593360995850622,0.19148936170212766,0.7380191693290735
3920,LT,2006,LR - Youden's J,0.8597081930415263,0.481994459833795,0.7380191693290735
3925,LT,2006,LR - Youden's J,0.8597081930415263,0.481994459833795,0.7380191693290735
3924,LT,2006,NB,0.7593360995850622,0.19148936170212766,0.3562300319488818
3929,LT,2006,NB,0.7593360995850622,0.19148936170212766,0.3562300319488818
3932,LT,2007,DT,0.882803943044907,0.25925925925925924,0.8648936170212767
3937,LT,2007,DT,0.882803943044907,0.25925925925925924,0.8648936170212767
3933,LT,2007,LDA,0.7305585980284776,0.2962962962962963,0.7180851063829787
3938,LT,2007,LDA,0.7305585980284776,0.2962962962962963,0.7180851063829787
